location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
Mexico,2020-12-18,1301546.0,12248.0,10309.571,117249.0,762.0,604.286,9991.738,94.026,79.145,900.1,5.85,4.639,1.05,,,,,,,,,3124220.0,33647.0,23.984,0.258,27232.0,0.209,0.406,2.5,people tested,,,,,,,,,,,,,,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2020-12-19,1313675.0,12129.0,10319.857,117876.0,627.0,596.0,10084.85,93.112,79.224,904.913,4.813,4.575,1.05,,,,,,,,,3141666.0,17446.0,24.118,0.134,27468.0,0.211,0.401,2.5,people tested,,,,,,,,,,,,,,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2020-12-20,1320545.0,6870.0,10071.571,118202.0,326.0,607.0,10137.59,52.74,77.318,907.416,2.503,4.66,1.04,,,,,,,,,3148616.0,6950.0,24.171,0.053,27531.0,0.211,0.402,2.5,people tested,,,,,,,,,,,,,,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2020-12-21,1325915.0,5370.0,9991.571,118598.0,396.0,614.286,10178.815,41.225,76.704,910.456,3.04,4.716,1.04,,,,,,,,,3186014.0,37398.0,24.458,0.287,27901.0,0.214,0.397,2.5,people tested,,,,,,,,,,,,,,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2020-12-22,1338426.0,12511.0,10174.857,119495.0,897.0,628.0,10274.859,96.045,78.111,917.342,6.886,4.821,1.04,,,,,,,,,3221996.0,35982.0,24.735,0.276,28196.0,0.216,0.392,2.6,people tested,,,,,,,,,,,,,,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2020-12-23,1350079.0,11653.0,10368.571,120311.0,816.0,648.857,10364.317,89.458,79.598,923.606,6.264,4.981,1.03,,,,,,,,,3257015.0,35019.0,25.004,0.269,28453.0,0.218,0.386,2.6,people tested,,,,,,,,,,,,,,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2020-12-24,1362564.0,12485.0,10466.571,121172.0,861.0,669.286,10460.163,95.845,80.35,930.216,6.61,5.138,1.03,,,,,,,,,3283892.0,26877.0,25.21,0.206,27617.0,0.212,0.386,2.6,people tested,2924.0,2924.0,,,,,0.0,0.0,,,,,,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2020-12-25,1372243.0,9679.0,10099.571,121837.0,665.0,655.429,10534.467,74.304,77.533,935.321,5.105,5.032,1.02,,,,,,,,,3288635.0,4743.0,25.246,0.036,23488.0,0.18,0.394,2.5,people tested,,,,,,1300.0,,,,,10.0,1300.0,0.001,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2020-12-26,1377217.0,4974.0,9077.429,122026.0,189.0,592.857,10572.651,38.185,69.686,936.772,1.451,4.551,1.03,,,,,,,,,3301306.0,12671.0,25.344,0.097,22806.0,0.175,0.402,2.5,people tested,,,,,,1300.0,,,,,10.0,1300.0,0.001,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2020-12-27,1383434.0,6217.0,8984.143,122426.0,400.0,603.429,10620.378,47.727,68.97,939.843,3.071,4.632,1.03,,,,,,,,,3309084.0,7778.0,25.403,0.06,22924.0,0.176,0.403,2.5,people tested,6824.0,6824.0,,,,1300.0,0.01,0.01,,,10.0,1300.0,0.001,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2020-12-28,1389430.0,5996.0,9073.571,122855.0,429.0,608.143,10666.408,46.03,69.656,943.136,3.293,4.669,1.04,,,,,,,,,3349675.0,40591.0,25.715,0.312,23380.0,0.179,0.406,2.5,people tested,9579.0,9579.0,,,2755.0,1664.0,0.01,0.01,,,13.0,1664.0,0.001,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2020-12-29,1401529.0,12099.0,9014.714,123845.0,990.0,621.429,10759.29,92.882,69.204,950.736,7.6,4.771,1.04,,,,,,,,,3390362.0,40687.0,26.027,0.312,24052.0,0.185,0.408,2.5,people tested,18529.0,18529.0,,,8950.0,3121.0,0.01,0.01,,,24.0,3121.0,0.002,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2020-12-30,1413935.0,12406.0,9122.286,124897.0,1052.0,655.143,10854.529,95.239,70.03,958.812,8.076,5.029,1.05,,,,,,,,,3429473.0,39111.0,26.327,0.3,24637.0,0.189,0.409,2.4,people tested,24998.0,24998.0,,,6469.0,3679.0,0.02,0.02,,,28.0,3679.0,0.003,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2020-12-31,1426094.0,12159.0,9075.714,125807.0,910.0,662.143,10947.871,93.342,69.673,965.798,6.986,5.083,1.05,,,,,,,,,3460436.0,30963.0,26.565,0.238,25221.0,0.194,0.409,2.4,people tested,,,,,,3695.0,,,,,28.0,3695.0,0.003,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-01,1437185.0,11091.0,9277.429,126507.0,700.0,667.143,11033.015,85.144,71.221,971.172,5.374,5.122,1.05,,,,,,,,,3466433.0,5997.0,26.611,0.046,25400.0,0.195,0.41,2.4,people tested,,,,,,4051.0,,,,,31.0,4051.0,0.003,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-02,1443544.0,6359.0,9475.286,126851.0,344.0,689.286,11081.832,48.817,72.74,973.813,2.641,5.292,1.06,,,,,,,,,3481440.0,15007.0,26.726,0.115,25733.0,0.198,0.41,2.4,people tested,,,,,,4407.0,,,,,34.0,4407.0,0.003,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-03,1448755.0,5211.0,9331.571,127213.0,362.0,683.857,11121.836,40.004,71.637,976.592,2.779,5.25,1.07,,,,,,,,,3491093.0,9653.0,26.801,0.074,26001.0,0.2,0.411,2.4,people tested,,,,,,4763.0,,,,,37.0,4763.0,0.004,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-04,1455219.0,6464.0,9398.429,127757.0,544.0,700.286,11171.459,49.623,72.15,980.768,4.176,5.376,1.08,,,,,,,,,3534921.0,43828.0,27.137,0.336,26464.0,0.203,0.416,2.4,people tested,43960.0,43960.0,,,,4912.0,0.03,0.03,,,38.0,4912.0,0.004,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-05,1466490.0,11271.0,9280.143,128822.0,1065.0,711.0,11257.984,86.525,71.242,988.944,8.176,5.458,1.09,,,,,,,,,3579271.0,44350.0,27.477,0.34,26987.0,0.207,0.422,2.4,people tested,48236.0,48236.0,,,4276.0,4244.0,0.04,0.04,,,33.0,4244.0,0.003,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-06,1479835.0,13345.0,9414.286,129987.0,1165.0,727.143,11360.431,102.447,72.272,997.887,8.943,5.582,1.1,,,,,,,,,3622858.0,43587.0,27.812,0.335,27626.0,0.212,0.432,2.3,people tested,53185.0,53185.0,,,4949.0,4027.0,0.04,0.04,,,31.0,4027.0,0.003,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-07,1493569.0,13734.0,9639.286,131031.0,1044.0,746.286,11465.865,105.433,73.999,1005.902,8.015,5.729,1.1,,,,,,,,,3668251.0,45393.0,28.161,0.348,29688.0,0.228,0.434,2.3,people tested,58402.0,58402.0,,,5217.0,4230.0,0.04,0.04,,,32.0,4230.0,0.003,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-08,1507931.0,14362.0,10106.571,132069.0,1038.0,794.571,11576.119,110.255,77.586,1013.87,7.969,6.1,1.11,,,,,,,,,3712423.0,44172.0,28.5,0.339,35141.0,0.27,0.428,2.3,people tested,67468.0,67468.0,,,9066.0,4984.0,0.05,0.05,,,38.0,4984.0,0.004,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-09,1524036.0,16105.0,11498.857,133204.0,1135.0,907.571,11699.755,123.635,88.275,1022.584,8.713,6.967,1.11,,,,,,,,,3734974.0,22551.0,28.673,0.173,36219.0,0.278,0.427,2.3,people tested,74794.0,74794.0,,,7326.0,5488.0,0.06,0.06,,,42.0,5488.0,0.004,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-10,1534039.0,10003.0,12183.429,133706.0,502.0,927.571,11776.546,76.791,93.53,1026.437,3.854,7.121,1.12,,,,,,,,,3745289.0,10315.0,28.752,0.079,36314.0,0.279,0.428,2.3,people tested,81300.0,81300.0,,,6506.0,5876.0,0.06,0.06,,,45.0,5876.0,0.005,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-11,1541633.0,7594.0,12344.857,134368.0,662.0,944.429,11834.844,58.298,94.769,1031.519,5.082,7.25,1.12,,,,,,,,,3794872.0,49583.0,29.133,0.381,37136.0,0.285,0.428,2.3,people tested,87060.0,87060.0,,,5760.0,6157.0,0.07,0.07,,,47.0,6157.0,0.005,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-12,1556028.0,14395.0,12791.143,135682.0,1314.0,980.0,11945.351,110.508,98.195,1041.607,10.087,7.523,1.12,,,,,,,,,3842022.0,47150.0,29.495,0.362,37536.0,0.288,0.426,2.3,people tested,92879.0,92879.0,,,5819.0,6378.0,0.07,0.07,,,49.0,6378.0,0.005,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-13,1571901.0,15873.0,13152.286,136917.0,1235.0,990.0,12067.206,121.854,100.968,1051.088,9.481,7.6,1.12,,,,,,,,,3888304.0,46282.0,29.85,0.355,37921.0,0.291,0.422,2.4,people tested,192567.0,192567.0,,,99688.0,19912.0,0.15,0.15,,,153.0,19912.0,0.015,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-14,1588369.0,16468.0,13542.857,137916.0,999.0,983.571,12193.628,126.422,103.966,1058.757,7.669,7.551,1.11,,,,,,,,,3935292.0,46988.0,30.211,0.361,38149.0,0.293,0.418,2.4,people tested,329983.0,329983.0,,,137416.0,38797.0,0.25,0.25,,,298.0,38797.0,0.03,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-15,1609735.0,21366.0,14543.429,139022.0,1106.0,993.286,12357.651,164.023,111.647,1067.247,8.491,7.625,1.11,,,,,,,,,3980268.0,44976.0,30.556,0.345,38264.0,0.294,0.413,2.4,people tested,417375.0,415417.0,1958.0,,87392.0,49987.0,0.32,0.32,0.0,,384.0,49707.0,0.038,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-16,1630258.0,20523.0,15174.571,140241.0,1219.0,1005.286,12515.202,157.551,116.492,1076.605,9.358,7.717,1.11,,,,,,,,,4003777.0,23509.0,30.736,0.18,38400.0,0.295,0.41,2.4,people tested,463246.0,461025.0,2221.0,,45871.0,55493.0,0.36,0.35,0.0,,426.0,55176.0,0.042,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-17,1641428.0,11170.0,15341.286,140704.0,463.0,999.714,12600.952,85.75,117.772,1080.16,3.554,7.675,1.1,,,,,,,,,4013746.0,9969.0,30.813,0.077,38351.0,0.294,0.409,2.4,people tested,472142.0,468708.0,3434.0,,8896.0,55835.0,0.36,0.36,0.0,,429.0,55344.0,0.042,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-18,1649502.0,8074.0,15409.857,141248.0,544.0,982.857,12662.935,61.983,118.299,1084.336,4.176,7.545,1.09,,,,,,,,,4063130.0,49384.0,31.192,0.379,38323.0,0.294,0.405,2.5,people tested,492529.0,485983.0,6546.0,,20387.0,57924.0,0.38,0.37,0.01,,445.0,56989.0,0.044,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-19,1668396.0,18894.0,16052.571,142832.0,1584.0,1021.429,12807.981,145.046,123.233,1096.496,12.16,7.841,1.08,,,,,,,,,4112645.0,49515.0,31.572,0.38,38660.0,0.297,0.399,2.5,people tested,498122.0,488513.0,9609.0,,5593.0,57892.0,0.38,0.38,0.01,,444.0,56519.0,0.043,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-20,1688944.0,20548.0,16720.429,144371.0,1539.0,1064.857,12965.724,157.743,128.36,1108.311,11.815,8.175,1.07,,,,,,,,,4159053.0,46408.0,31.928,0.356,38678.0,0.297,0.395,2.5,people tested,501030.0,489628.0,11402.0,,2908.0,44066.0,0.38,0.38,0.01,,338.0,42437.0,0.033,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-21,1711283.0,22339.0,17559.143,146174.0,1803.0,1179.714,13137.217,171.493,134.798,1122.152,13.841,9.056,1.06,,,,,,,,,4204649.0,45596.0,32.278,0.35,38480.0,0.295,0.391,2.6,people tested,552335.0,534317.0,18018.0,,51305.0,31765.0,0.42,0.41,0.01,,244.0,29191.0,0.022,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-22,1732290.0,21007.0,17507.857,147614.0,1440.0,1227.429,13298.484,161.267,134.405,1133.207,11.055,9.423,1.05,,,,,,,,,4251315.0,46666.0,32.637,0.358,38721.0,0.297,0.385,2.6,people tested,614808.0,594725.0,20083.0,,62473.0,28205.0,0.47,0.46,0.02,,217.0,25615.0,0.02,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-23,1752347.0,20057.0,17441.286,149084.0,1470.0,1263.286,13452.458,153.974,133.894,1144.491,11.285,9.698,1.03,,,,,,,,,4275577.0,24262.0,32.823,0.186,38829.0,0.298,0.382,2.6,people tested,618768.0,596296.0,22472.0,,3960.0,22217.0,0.48,0.46,0.02,,171.0,19324.0,0.015,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-24,1763219.0,10872.0,17398.714,149614.0,530.0,1272.857,13535.92,83.462,133.567,1148.56,4.069,9.771,1.02,,,,,,,,,4285199.0,9622.0,32.897,0.074,38779.0,0.298,0.38,2.6,people tested,629626.0,604441.0,25185.0,,10858.0,22498.0,0.48,0.46,0.02,,173.0,19390.0,0.015,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-25,1771740.0,8521.0,17462.571,150273.0,659.0,1289.286,13601.334,65.414,134.057,1153.619,5.059,9.898,1.0,,,,,,,,,4333764.0,48565.0,33.27,0.373,38662.0,0.297,0.376,2.7,people tested,645105.0,616390.0,28715.0,,15479.0,21797.0,0.5,0.47,0.02,,167.0,18630.0,0.014,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-26,1788905.0,17165.0,17215.571,152016.0,1743.0,1312.0,13733.107,131.773,132.161,1167.0,13.381,10.072,0.99,,,,,,,,,4382047.0,48283.0,33.64,0.371,38486.0,0.295,0.37,2.7,people tested,652319.0,621005.0,31314.0,,7214.0,22028.0,0.5,0.48,0.02,,169.0,18927.0,0.015,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-27,1806849.0,17944.0,16843.571,153639.0,1623.0,1324.0,13870.86,137.753,129.305,1179.459,12.459,10.164,0.97,,,,,,,,,4428879.0,46832.0,34.0,0.36,38547.0,0.296,0.36,2.8,people tested,656044.0,624730.0,31314.0,,3725.0,22145.0,0.5,0.48,0.02,,170.0,19300.0,0.015,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-28,1825519.0,18670.0,16319.429,155145.0,1506.0,1281.571,14014.186,143.326,125.281,1191.021,11.561,9.838,0.96,,,,,,,,,4473036.0,44157.0,34.339,0.339,38341.0,0.294,0.351,2.8,people tested,657842.0,626528.0,31314.0,,1798.0,15072.0,0.51,0.48,0.02,,116.0,13173.0,0.01,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-29,1841893.0,16374.0,15657.571,156579.0,1434.0,1280.714,14139.886,125.7,120.2,1202.029,11.009,9.832,0.94,,,,,,,,,4513687.0,40651.0,34.651,0.312,37482.0,0.288,0.344,2.9,people tested,662217.0,630820.0,31397.0,,4375.0,6773.0,0.51,0.48,0.02,,52.0,5156.0,0.004,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-30,1857230.0,15337.0,14983.286,158074.0,1495.0,1284.286,14257.626,117.739,115.024,1213.506,11.477,9.859,0.93,,,,,,,,,4535097.0,21410.0,34.815,0.164,37074.0,0.285,0.34,2.9,people tested,670307.0,631298.0,39009.0,,8090.0,7363.0,0.51,0.48,0.03,,57.0,5000.0,0.004,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-01-31,1864260.0,7030.0,14434.429,158536.0,462.0,1274.571,14311.594,53.968,110.811,1217.053,3.547,9.785,0.92,,,,,,,,,4542995.0,7898.0,34.876,0.061,36828.0,0.283,0.338,3.0,people tested,673327.0,631485.0,41842.0,,3020.0,6243.0,0.52,0.48,0.03,,48.0,3863.0,0.003,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-02-01,1869708.0,5448.0,13995.429,159100.0,564.0,1261.0,14353.417,41.823,107.44,1221.383,4.33,9.68,0.91,,,,,,,,,4554530.0,11535.0,34.964,0.089,31538.0,0.242,0.334,3.0,people tested,675202.0,631747.0,43455.0,,1875.0,4300.0,0.52,0.48,0.03,,33.0,2194.0,0.002,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-02-02,1874092.0,4384.0,12169.571,159533.0,433.0,1073.857,14387.072,33.655,93.424,1224.707,3.324,8.244,0.9,,,,,,,,,4595683.0,41153.0,35.28,0.316,30519.0,0.234,0.328,3.0,people tested,677539.0,631791.0,45748.0,,2337.0,3603.0,0.52,0.49,0.04,,28.0,1541.0,0.001,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-02-03,1886245.0,12153.0,11342.286,161240.0,1707.0,1085.857,14480.369,93.296,87.073,1237.811,13.104,8.336,0.89,,,,,,,,,4633528.0,37845.0,35.571,0.291,29236.0,0.224,0.327,3.1,people tested,686601.0,632439.0,54162.0,,9062.0,4365.0,0.53,0.49,0.04,,34.0,1101.0,0.001,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-02-04,1886245.0,0.0,8675.143,161240.0,0.0,870.714,14480.369,0.0,66.598,1237.811,0.0,6.684,0.89,,,,,,,,,4669968.0,36440.0,35.851,0.28,28133.0,0.216,0.324,3.1,people tested,695088.0,634346.0,60742.0,,8487.0,5321.0,0.53,0.49,0.05,,41.0,1117.0,0.001,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-02-05,1912871.0,26626.0,10139.714,164290.0,3050.0,1101.571,14684.772,204.403,77.841,1261.225,23.414,8.457,0.9,,,,,,,,,4705346.0,35378.0,36.122,0.272,27380.0,0.21,0.322,3.1,people tested,700316.0,636070.0,64246.0,,5228.0,5443.0,0.54,0.49,0.05,,42.0,750.0,0.001,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-02-06,1926080.0,13209.0,9835.714,165786.0,1496.0,1101.714,14786.175,101.403,75.507,1272.71,11.485,8.458,0.9,,,,,,,,,4722888.0,17542.0,36.257,0.135,26827.0,0.206,0.32,3.1,people tested,710198.0,637098.0,73100.0,,9882.0,5699.0,0.55,0.49,0.06,,44.0,829.0,0.001,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-02-07,1932145.0,6065.0,9697.857,166200.0,414.0,1094.857,14832.735,46.56,74.449,1275.888,3.178,8.405,0.89,,,,,,,,,4729169.0,6281.0,36.305,0.048,26596.0,0.204,0.318,3.1,people tested,713517.0,637681.0,75836.0,,3319.0,5741.0,0.55,0.49,0.06,,44.0,885.0,0.001,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-02-08,1936013.0,3868.0,9472.143,166731.0,531.0,1090.143,14862.429,29.694,72.716,1279.964,4.076,8.369,0.88,,,,,,,,,4766409.0,37240.0,36.591,0.286,30268.0,0.232,0.312,3.2,people tested,717820.0,638391.0,79429.0,,4303.0,6088.0,0.55,0.49,0.06,,47.0,949.0,0.001,71.76,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-02-09,1946751.0,10738.0,10379.857,168432.0,1701.0,1271.286,14944.863,82.434,79.684,1293.023,13.058,9.759,0.88,,,,,,,,,4800695.0,34286.0,36.854,0.263,29287.0,0.225,0.303,3.3,people tested,,,,,,6246.0,,,,,48.0,1066.0,0.001,68.98,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-02-10,1957889.0,11138.0,10234.857,169760.0,1328.0,1217.143,15030.367,85.504,78.571,1303.217,10.195,9.344,0.87,,,,,,,,,4832637.0,31942.0,37.099,0.245,28444.0,0.218,0.295,3.4,people tested,724707.0,640115.0,84592.0,,,5444.0,0.56,0.49,0.06,,42.0,1097.0,0.001,68.98,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-02-11,1968566.0,10677.0,11760.143,171234.0,1474.0,1427.714,15112.333,81.965,90.281,1314.533,11.316,10.96,0.87,,,,,,,,,4863267.0,30630.0,37.334,0.235,27614.0,0.212,0.288,3.5,people tested,725447.0,640115.0,85332.0,,740.0,4337.0,0.56,0.49,0.07,,33.0,824.0,0.001,68.98,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
Mexico,2021-02-12,1978954.0,10388.0,9440.429,172557.0,1323.0,1181.0,15192.079,79.747,72.472,1324.69,10.156,9.066,0.87,,,,,,,,,4894383.0,31116.0,37.573,0.239,27005.0,0.207,0.282,3.5,people tested,726002.0,640115.0,85887.0,,555.0,3669.0,0.56,0.49,0.07,,28.0,578.0,0.0,68.98,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
